word,freq_rank,log_freq,concreteness,is_stimulus,pos
factory,4551,-3.6582022533870147,,False,noun
atlantic,4557,-3.6587743208443566,,False,noun
enterprise,4558,-3.6588695922019623,,False,noun
victim,4564,-3.659440781870318,,False,noun
faculty,4568,-3.659821158055705,,False,noun
somebody,4571,-3.660106221723244,,False,noun
setup,4574,-3.6603910984024672,,False,noun
transmission,4581,-3.6610550848533787,,False,noun
equivalent,4582,-3.6611498572447867,,False,noun
juice,4585,-3.66143405039392,,False,noun
frequency,4586,-3.6615287401319825,,False,noun
personality,4590,-3.661907292766021,,False,noun
removal,4592,-3.6620964454179235,,False,noun
preparation,4594,-3.66228551572213,,False,noun
enemy,4595,-3.6623800200162475,,False,noun
breath,4597,-3.6625689669332604,,False,noun
criterion,4604,-3.663229634532868,,False,noun
bell,4616,-3.664359874551141,,False,noun
nobody,4619,-3.6646419755561257,,False,noun
researcher,4620,-3.664735968518705,,False,noun
bruce,4625,-3.6652056284346006,,False,noun
highway,4628,-3.6654871807828107,,False,noun
literature,4632,-3.6658623002031554,,False,noun
moore,4636,-3.6662370958958044,,False,noun
speaker,4638,-3.6664243725187595,,False,noun
dude,4640,-3.66661156841903,,False,noun
manchester,4643,-3.666892211066536,,False,noun
soil,4644,-3.6669857183296606,,False,noun
hawaii,4648,-3.667359546183087,,False,noun
palm,4650,-3.6675463395115164,,False,noun
portland,4652,-3.667733052533267,,False,noun
plot,4653,-3.667826378950711,,False,noun
contrast,4657,-3.668199484198662,,False,noun
clark,4669,-3.6693168805661123,,False,noun
consideration,4675,-3.6698745024898023,,False,noun
rick,4679,-3.670245853074124,,False,noun
buyer,4681,-3.6704314093606056,,False,noun
alaska,4682,-3.6705241577820797,,False,noun
belt,4683,-3.6706168864003255,,False,noun
disk,4686,-3.67089495352021,,False,noun
landscape,4687,-3.670987603010034,,False,noun
piano,4692,-3.6714505542124947,,False,noun
configuration,4693,-3.6715430852625737,,False,noun
publisher,4696,-3.671820560183249,,False,noun
gps,4698,-3.672005445022952,,False,noun
morgan,4700,-3.6721902511882525,,False,noun
crap,4719,-3.673941998634088,,False,noun
ratio,4731,-3.675044735955893,,False,noun
cialis,4733,-3.675228253593064,,False,noun
conversion,4743,-3.6761446803562063,,False,noun
assistant,4745,-3.6763277338813203,,False,noun
democrat,4750,-3.6767850304192056,,False,noun
soldier,4753,-3.6770591773921613,,False,noun
wayne,4754,-3.6771505212734326,,False,noun
sentence,4757,-3.6774244377012475,,False,noun
powder,4758,-3.6775157047987577,,False,noun
partnership,4765,-3.678154038010437,,False,noun
pregnancy,4779,-3.6794278966121188,,False,noun
pot,4782,-3.679700380871964,,False,noun
dick,4784,-3.6798819421128623,,False,noun
turkey,4785,-3.6799726942774185,,False,noun
spa,4786,-3.6800634274819486,,False,noun
canon,4788,-3.6802448370426077,,False,noun
scientist,4791,-3.680516809381255,,False,noun
recognition,4801,-3.6814221557210085,,False,noun
virus,4809,-3.682145076373832,,False,noun
dish,4811,-3.6823256186678073,,False,noun
appointment,4813,-3.682506085939011,,False,noun
orleans,4814,-3.6825962914605532,,False,noun
expansion,4815,-3.682686478249768,,False,noun
usage,4826,-3.683677298818692,,False,noun
jay,4827,-3.6837672614253116,,False,noun
occasion,4828,-3.6838572054003462,,False,noun
infection,4829,-3.683947130751512,,False,noun
keyboard,4832,-3.6842167951388807,,False,noun
guideline,4838,-3.684755622108624,,False,noun
incident,4839,-3.6848453616444123,,False,noun
smell,4840,-3.6849350826408895,,False,noun
escape,4844,-3.6852937813867843,,False,noun
dna,4845,-3.6853834098014873,,False,noun
deck,4846,-3.6854730197227594,,False,noun
routine,4848,-3.6856521841155243,,False,noun
egypt,4856,-3.6863681034730362,,False,noun
programme,4862,-3.6869042695681773,,False,noun
singer,4864,-3.6870828446043706,,False,noun
laser,4865,-3.6871721045948,,False,noun
pace,4867,-3.6873505695580273,,False,noun
bone,4868,-3.6874397745458944,,False,noun
warranty,4870,-3.68761812957177,,False,noun
household,4872,-3.6877964113812944,,False,noun
mirror,4882,-3.6886867242841235,,False,noun
converter,4884,-3.688864568054792,,False,noun
mess,4887,-3.689131197234498,,False,noun
prayer,4890,-3.6893976628212823,,False,noun
actor,4893,-3.6896639650157703,,False,noun
priority,4895,-3.6898414091375047,,False,noun
sir,4897,-3.6900187807886953,,False,noun
brazil,4898,-3.6901074394563307,,False,noun
consumption,4917,-3.6917885244026984,,False,noun
coupon,4918,-3.6918768225593315,,False,noun
drama,4922,-3.6922298357727557,,False,noun
exception,4925,-3.6924944075030846,,False,noun
offense,4927,-3.692670699156369,,False,noun
behalf,4932,-3.693111115462141,,False,noun
joke,4937,-3.6935510855959133,,False,noun
muslim,4938,-3.693639026161548,,False,noun
jew,4941,-3.6939027410660605,,False,noun
sequence,4942,-3.693990610460777,,False,noun
singapore,4944,-3.694166295933198,,False,noun
afghanistan,4949,-3.694605198933569,,False,noun
bos,4955,-3.695131297704026,,False,noun
latter,4956,-3.6952189189051508,,False,noun
personnel,4965,-3.6960067152185454,,False,noun
backup,4966,-3.6960941599952233,,False,noun
promotion,4969,-3.696356388733332,,False,noun
comedy,4972,-3.696618459232225,,False,noun
dean,4973,-3.696705780933917,,False,noun
pant,4974,-3.6967930850817443,,False,noun
fault,4975,-3.696880371682762,,False,noun
layout,4976,-3.696967640744023,,False,noun
healthcare,4985,-3.6977522741677546,,False,noun
sleeping,4989,-3.6981005456233897,,False,noun
depression,4995,-3.6986224297020978,,False,noun
utility,4999,-3.6989700043360187,,False,noun
cooky,5001,-3.699143687394484,,False,noun
certificate,5012,-3.7000977046130537,,False,noun
alexander,5016,-3.7004441010277516,,False,noun
sand,5020,-3.700790221374347,,False,noun
anniversary,5026,-3.7013088852280753,,False,noun
pan,5027,-3.7013952690139202,,False,noun
cape,5028,-3.7014816356209272,,False,noun
hunter,5037,-3.702258163162094,,False,noun
medication,5054,-3.70372115992702,,False,noun
retirement,5055,-3.7038070652743285,,False,noun
baltimore,5059,-3.7041505168397992,,False,noun
fantasy,5062,-3.704407927386841,,False,noun
guidance,5063,-3.7044936970092985,,False,noun
universe,5064,-3.704579449696299,,False,noun
evaluation,5065,-3.704665185454529,,False,noun
workshop,5067,-3.7048366062114035,,False,noun
philosophy,5075,-3.705521613422667,,False,noun
representative,5079,-3.7058637122839193,,False,noun
universal,5080,-3.705949194910296,,False,noun
championship,5085,-3.7063763558396903,,False,noun
purchasing,5086,-3.7064617376313547,,False,noun
tie,5089,-3.7067177823367587,,False,noun
capability,5092,-3.7069736761761782,,False,noun
cleveland,5095,-3.707229419327294,,False,noun
fiction,5097,-3.7073998311332486,,False,noun
theater,5106,-3.70816585785554,,False,noun
dealer,5107,-3.708250888591378,,False,noun
connecticut,5108,-3.7083359026822635,,False,noun
louisiana,5109,-3.708420900134713,,False,noun
folder,5113,-3.708760723690317,,False,noun
mississippi,5115,-3.7089305358066165,,False,noun
anne,5121,-3.709439574132411,,False,noun
transition,5123,-3.7096091210726487,,False,noun
troop,5129,-3.7101173651118162,,False,noun
formula,5135,-3.710625015060797,,False,noun
tissue,5142,-3.71121652432109,,False,noun
rubber,5144,-3.7113853790984517,,False,noun
ton,5149,-3.711807229041191,,False,noun
toyota,5153,-3.712144414214886,,False,noun
captain,5154,-3.7122286696195355,,False,noun
disc,5156,-3.712397131406715,,False,noun
characteristic,5160,-3.7127338590699517,,False,noun
jazz,5165,-3.7131544018372984,,False,noun
mood,5166,-3.7132384615456617,,False,noun
johnny,5177,-3.714162046098853,,False,noun
reception,5178,-3.714245911017894,,False,noun
electricity,5191,-3.715334683792313,,False,noun
voter,5192,-3.715418322595056,,False,noun
oven,5193,-3.715501945293284,,False,noun
vancouver,5195,-3.71566914240099,,False,noun
oak,5199,-3.716003343634799,,False,noun
pride,5209,-3.7168377232995247,,False,noun
heaven,5210,-3.7169210731667612,,False,noun
ceremony,5215,-3.717337582723864,,False,noun
wale,5216,-3.717420836722375,,False,noun
entrance,5218,-3.7175872968554606,,False,noun
convention,5229,-3.718501688867274,,False,noun
paperback,5234,-3.718916686014861,,False,noun
dakota,5241,-3.719497016610582,,False,noun
circle,5242,-3.719579857713723,,False,noun
rome,5243,-3.7196626830180466,,False,noun
dragon,5247,-3.719993826367604,,False,noun
apparatus,5251,-3.7203247174174416,,False,noun
variable,5254,-3.720572720364261,,False,noun
mexican,5255,-3.7206553565517244,,False,noun
accuracy,5256,-3.720737977018425,,False,noun
oxford,5257,-3.720820581770344,,False,noun
lifetime,5262,-3.7212333700172775,,False,noun
anna,5265,-3.7214808547700495,,False,noun
accordance,5269,-3.7218106152125467,,False,noun
gray,5273,-3.7221401254574156,,False,noun
compensation,5274,-3.72222246396973,,False,noun
empire,5275,-3.7223047868743278,,False,noun
certification,5278,-3.7225516620009587,,False,noun
satisfaction,5281,-3.722798396870905,,False,noun
branch,5284,-3.723044991643445,,False,noun
maine,5285,-3.7231271587956916,,False,noun
explanation,5289,-3.7234556720351857,,False,noun
jimmy,5293,-3.7237839369653294,,False,noun
jerry,5295,-3.7239479764316434,,False,noun
width,5298,-3.7241939195143297,,False,noun
supplier,5301,-3.7244397233970745,,False,noun
slide,5303,-3.7246035153967165,,False,noun
enforcement,5306,-3.7248490876293854,,False,noun
sin,5310,-3.725176301419137,,False,noun
bug,5311,-3.7252580663599613,,False,noun
grey,5313,-3.725421550074259,,False,noun
photographer,5317,-3.7257483329955483,,False,noun
arrival,5324,-3.726319612110775,,False,noun
deposit,5329,-3.7267272090265724,,False,noun
childhood,5335,-3.7272158209084925,,False,noun
castle,5336,-3.7272972028035873,,False,noun
conclusion,5338,-3.7274599208579087,,False,noun
christopher,5343,-3.727866449467489,,False,noun
translation,5344,-3.727947709544797,,False,noun
ordinary,5347,-3.7281913985899466,,False,noun
processor,5371,-3.7301360039966776,,False,noun
vegetable,5372,-3.730216840568694,,False,noun
dose,5375,-3.7304592600457687,,False,noun
logic,5377,-3.730620797887283,,False,noun
diabetes,5380,-3.730862992046494,,False,noun
portfolio,5383,-3.7311050512159203,,False,noun
feat,5384,-3.7311857076340003,,False,noun
instrument,5386,-3.731346975545955,,False,noun
berlin,5388,-3.7315081835960253,,False,noun
blend,5391,-3.7317498835272636,,False,noun
billy,5392,-3.7318304202881625,,False,noun
maria,5394,-3.7319914490189294,,False,noun
craft,5397,-3.732232880220498,,False,noun
scope,5398,-3.7323133274712426,,False,noun
exhibition,5399,-3.7323937598229686,,False,noun
printer,5401,-3.732554579851432,,False,noun
pepper,5402,-3.732634967539196,,False,noun
walker,5405,-3.7328760413627067,,False,noun
flavor,5408,-3.7331169814420644,,False,noun
vietnam,5411,-3.7333577879255855,,False,noun
jonathan,5418,-3.733919151012391,,False,noun
amendment,5419,-3.733999286538387,,False,noun
harris,5420,-3.734079407280594,,False,noun
template,5425,-3.7344797894255772,,False,noun
embodiment,5426,-3.734559821579476,,False,noun
coat,5429,-3.734799829588847,,False,noun
dutch,5432,-3.7350397050337207,,False,noun
hero,5434,-3.7351995484223135,,False,noun
fifth,5435,-3.7352794480604565,,False,noun
combat,5438,-3.735519058815171,,False,noun
abc,5439,-3.73559889969818,,False,noun
ken,5445,-3.736077637003946,,False,noun
accounting,5453,-3.7367151336056112,,False,noun
jacket,5454,-3.7367947549243605,,False,noun
maker,5459,-3.7371926427047373,,False,noun
evolution,5463,-3.737510690673476,,False,noun
orlando,5465,-3.737669627356642,,False,noun
consequence,5467,-3.7378285058957847,,False,noun
participation,5469,-3.737987326333431,,False,noun
soccer,5470,-3.738066714777469,,False,noun
cart,5474,-3.738384123512156,,False,noun
transaction,5476,-3.7385427409287852,,False,noun
shock,5477,-3.7386220279179425,,False,noun
dell,5483,-3.739097446117475,,False,noun
opposition,5484,-3.73917663191073,,False,noun
principal,5486,-3.7393349601960795,,False,noun
stomach,5492,-3.739809599021359,,False,noun
ministry,5494,-3.7399676967595092,,False,noun
cambridge,5503,-3.740678425227455,,False,noun
inventory,5506,-3.7409150764812824,,False,noun
tower,5519,-3.741939077729199,,False,noun
brooklyn,5520,-3.7420177471401384,,False,noun
stewart,5522,-3.742175043223677,,False,noun
auction,5524,-3.742332282357148,,False,noun
tab,5525,-3.7424108805804925,,False,noun
poster,5528,-3.7426465899387362,,False,noun
mechanism,5530,-3.7428036584691657,,False,noun
currency,5531,-3.742882171437273,,False,noun
danger,5534,-3.7431176252147416,,False,noun
illness,5537,-3.743352951409556,,False,noun
icon,5540,-3.743588150159904,,False,noun
tune,5546,-3.7440581658788354,,False,noun
governor,5549,-3.7442929831226763,,False,noun
chip,5551,-3.7444494574467986,,False,noun
innovation,5556,-3.744840396785379,,False,noun
disaster,5560,-3.7451528950769,,False,noun
girlfriend,5567,-3.7456992266025058,,False,noun
arkansas,5568,-3.745777217889759,,False,noun
shell,5571,-3.746011107751926,,False,noun
composition,5572,-3.7460890430562004,,False,noun
difficulty,5573,-3.7461669643772852,,False,noun
integration,5574,-3.746244871720198,,False,noun
easter,5575,-3.746322765089953,,False,noun
outcome,5576,-3.746400644491561,,False,noun
franklin,5577,-3.746478509930031,,False,noun
contribution,5583,-3.7469454096151047,,False,noun
peak,5586,-3.7471786713601642,,False,noun
vice,5587,-3.7472563974421442,,False,noun
amenity,5595,-3.74787770581979,,False,noun
estimate,5598,-3.7481104674949837,,False,noun
charlotte,5602,-3.7484206224675685,,False,noun
collaboration,5605,-3.7486530934242674,,False,noun
celebration,5612,-3.7491950422196725,,False,noun
origin,5616,-3.749504423876142,,False,noun
princess,5618,-3.7496590320949,,False,noun
lip,5619,-3.749736315569061,,False,noun
sensor,5624,-3.7501225267834,,False,noun
electronics,5628,-3.750431248660202,,False,noun
signature,5629,-3.7505083948513462,,False,noun
exit,5636,-3.751048034820188,,False,noun
math,5638,-3.7512020945883533,,False,noun
anxiety,5639,-3.751279103983342,,False,noun
judgment,5643,-3.7515870050823104,,False,noun
tennis,5644,-3.7516639462609866,,False,noun
sterling,5647,-3.7518946880437474,,False,noun
wisdom,5648,-3.751971574736327,,False,noun
perry,5649,-3.7520484478194387,,False,noun
specialist,5654,-3.752432609261474,,False,noun
butt,5658,-3.752739693935328,,False,noun
functionality,5660,-3.752893154884594,,False,noun
slot,5662,-3.753046561626529,,False,noun
pittsburgh,5663,-3.7531232446817127,,False,noun
gulf,5664,-3.753199914199416,,False,noun
producer,5668,-3.75350645699097,,False,noun
classroom,5671,-3.75373622217501,,False,noun
lawrence,5675,-3.7540423867854362,,False,noun
russell,5682,-3.7545776560447304,,False,noun
gym,5684,-3.7547304690237535,,False,noun
voltage,5688,-3.7550359337677714,,False,noun
salary,5689,-3.7551122663950713,,False,noun
luke,5693,-3.7554174628109362,,False,noun
twenty,5697,-3.755722444903458,,False,noun
pilot,5699,-3.7558748556724915,,False,noun
bond,5702,-3.7561033715851058,,False,noun
thompson,5709,-3.756636108245848,,False,noun
acre,5714,-3.7570162347313008,,False,noun
harm,5715,-3.7570922201189325,,False,noun
nancy,5720,-3.757471947765668,,False,noun
reserve,5722,-3.757623745908389,,False,noun
bitch,5726,-3.7579271831133294,,False,noun
korean,5727,-3.758003009299799,,False,noun
ross,5728,-3.7580788222496126,,False,noun
cisco,5730,-3.7582304084577496,,False,noun
impression,5731,-3.758306181725307,,False,noun
lesbian,5735,-3.758609142659744,,False,noun
permit,5737,-3.7587605439099794,,False,noun
grace,5740,-3.7589875468676195,,False,noun
faq,5744,-3.759290033024304,,False,noun
gap,5749,-3.7596678446896306,,False,noun
framework,5765,-3.760874638052189,,False,noun
jean,5766,-3.7609499514108973,,False,noun
controller,5767,-3.7610252517113727,,False,noun
liability,5771,-3.7613263224214566,,False,noun
temple,5772,-3.761401557498631,,False,noun
terry,5775,-3.7616271845615827,,False,noun
engineer,5779,-3.761927838420529,,False,noun
hamilton,5781,-3.762078087334639,,False,noun
nevada,5787,-3.762528522447,,False,noun
tit,5789,-3.762678563727436,,False,noun
israeli,5792,-3.762903528499057,,False,noun
interaction,5796,-3.7632033003707717,,False,noun
affair,5797,-3.763278211018979,,False,noun
provision,5798,-3.7633531087482153,,False,noun
stainless,5801,-3.7635777244666455,,False,noun
valentine,5804,-3.7638022240745928,,False,noun
lodge,5808,-3.7641013764762286,,False,noun
compliance,5810,-3.764250875438773,,False,noun
ridge,5812,-3.764400322956388,,False,noun
excess,5813,-3.764475027434409,,False,noun
islam,5825,-3.7653704802916486,,False,noun
convenience,5826,-3.76544501809015,,False,noun
documentation,5827,-3.7655195430979527,,False,noun
alarm,5830,-3.7657430414210444,,False,noun
duke,5832,-3.7658919764300154,,False,noun
madison,5841,-3.766561552637531,,False,noun
carrier,5846,-3.766933093837284,,False,noun
plug,5848,-3.7670816213633223,,False,noun
gate,5850,-3.7672300981107183,,False,noun
insight,5852,-3.7673785241141804,,False,noun
pearl,5855,-3.7676010680503356,,False,noun
hip,5858,-3.767823498007517,,False,noun
knee,5861,-3.768045814102417,,False,noun
venue,5862,-3.7681198941847973,,False,noun
tutorial,5864,-3.768268016451548,,False,noun
charity,5865,-3.7683420586445333,,False,noun
newsletter,5866,-3.768416088216332,,False,noun
nike,5871,-3.7687860469080143,,False,noun
grove,5872,-3.768860000842957,,False,noun
preview,5874,-3.7690078709437738,,False,noun
announcement,5875,-3.769081787118219,,False,noun
constitution,5884,-3.7697464671794534,,False,noun
agenda,5887,-3.7699678013294426,,False,noun
equity,5888,-3.770041554319669,,False,noun
seller,5890,-3.7701890227359933,,False,noun
employer,5891,-3.7702627381705933,,False,noun
loop,5896,-3.7706311277778064,,False,noun
kennedy,5902,-3.7710727832211948,,False,noun
arab,5904,-3.7712199019495336,,False,noun
demo,5906,-3.771366970857781,,False,noun
ownership,5915,-3.772028165324855,,False,noun
greece,5924,-3.7726883546821415,,False,noun
galaxy,5926,-3.772834927239018,,False,noun
highlight,5931,-3.7732011423563443,,False,noun
corn,5936,-3.7735670489260587,,False,noun
formation,5937,-3.7736401932600256,,False,noun
engagement,5938,-3.7737133252770216,,False,noun
sum,5941,-3.773932647467645,,False,noun
sole,5948,-3.774443968924965,,False,noun
navigation,5951,-3.7746629225378223,,False,noun
alliance,5955,-3.7749546890801384,,False,noun
fiber,5957,-3.775100498879025,,False,noun
addiction,5958,-3.775173385424787,,False,noun
fraud,5962,-3.7754648093457392,,False,noun
diameter,5971,-3.776119799052988,,False,noun
trick,5972,-3.776192514747072,,False,noun
aaron,5973,-3.7762652182681093,,False,noun
substance,5974,-3.7763379096201755,,False,noun
workout,5976,-3.7764832558336816,,False,noun
boyfriend,5977,-3.776555910703262,,False,noun
chairman,5982,-3.7769190028420465,,False,noun
colleague,5983,-3.776991584856405,,False,noun
disorder,5985,-3.7771367125041726,,False,noun
initiative,5987,-3.777281791671015,,False,noun
receiver,5989,-3.7774268223893115,,False,noun
ban,5990,-3.777499319590365,,False,noun
symbol,5991,-3.77757180469141,,False,noun
mystery,5994,-3.7777891874348675,,False,noun
mayor,5996,-3.7779340488377793,,False,noun
container,5997,-3.7780064614235083,,False,noun
phrase,5999,-3.7781512503836434,,False,noun
pipe,6003,-3.7784406835712327,,False,noun
penalty,6006,-3.7786576319473553,,False,noun
segment,6007,-3.778729923996112,,False,noun
beef,6018,-3.77952434332479,,False,noun
settlement,6020,-3.779668627207148,,False,noun
attraction,6027,-3.780173243642594,,False,noun
oracle,6028,-3.7802452838653524,,False,noun
rachel,6029,-3.780317312140151,,False,noun
catalog,6030,-3.7803893284709527,,False,noun
dot,6032,-3.780533325316404,,False,noun
farmer,6038,-3.780965029608317,,False,noun
bureau,6041,-3.7811807209372614,,False,noun
wright,6043,-3.781324455666988,,False,noun
humor,6050,-3.781827152932428,,False,noun
happiness,6065,-3.7829024059746446,,False,noun
delhi,6067,-3.783045572114693,,False,noun
emphasis,6071,-3.783331762887424,,False,noun
carter,6073,-3.7834747875822465,,False,noun
nelson,6075,-3.7836177651907485,,False,noun
graham,6077,-3.7837606957439243,,False,noun
metro,6079,-3.783903579272735,,False,noun
representation,6088,-3.7845459740545224,,False,noun
tiger,6089,-3.784617292632875,,False,noun
warren,6093,-3.784902449886655,,False,noun
commerce,6101,-3.785472203306388,,False,noun
lab,6105,-3.785756799962643,,False,noun
stability,6107,-3.7858990283843834,,False,noun
parameter,6113,-3.78632543439007,,False,noun
karen,6115,-3.7864674767402824,,False,noun
complaint,6118,-3.7866804531966487,,False,noun
stadium,6122,-3.786964259435733,,False,noun
pin,6124,-3.78710609303657,,False,noun
arthur,6126,-3.787247880331954,,False,noun
affiliate,6132,-3.787672964687493,,False,noun
aluminum,6135,-3.7878853509409245,,False,noun
brush,6141,-3.78830981210705,,False,noun
tongue,6142,-3.788380515319563,,False,noun
overview,6143,-3.7884512070234555,,False,noun
poverty,6146,-3.7886632131208575,,False,noun
eagle,6151,-3.7890163267933747,,False,noun
buffalo,6152,-3.7890869150880286,,False,noun
gender,6155,-3.789298611159441,,False,noun
ceiling,6159,-3.7895807121644256,,False,noun
residence,6161,-3.7897216939809217,,False,noun
wont,6166,-3.7900739484263046,,False,noun
completion,6168,-3.7902147702439795,,False,noun
cafe,6170,-3.7903555464143865,,False,noun
spray,6172,-3.7904962769671093,,False,noun
heritage,6173,-3.7905666251460763,,False,noun
thailand,6174,-3.7906369619317033,,False,noun
poetry,6178,-3.7909181952145783,,False,noun
salad,6182,-3.7911992464988753,,False,noun
dozen,6186,-3.7914801160200007,,False,noun
flexibility,6187,-3.79155030502733,,False,noun
vendor,6189,-3.791690649020118,,False,noun
packaging,6194,-3.792041310712082,,False,noun
richmond,6195,-3.7921114090871684,,False,noun
kiss,6203,-3.7926717891415676,,False,noun
meter,6204,-3.7927417858347487,,False,noun
experiment,6207,-3.792951708250132,,False,noun
subscription,6215,-3.793511005792858,,False,noun
essay,6216,-3.793580867368156,,False,noun
brad,6217,-3.793650717707173,,False,noun
poll,6218,-3.7937205568135233,,False,noun
villa,6223,-3.7940695839816323,,False,noun
hampshire,6233,-3.794766797940821,,False,noun
montana,6234,-3.7948364578145615,,False,noun
operator,6238,-3.7951149856303634,,False,noun
senator,6240,-3.7952541825808828,,False,noun
pharmacy,6241,-3.795323764329314,,False,noun
witness,6249,-3.7958800173440754,,False,noun
manhattan,6256,-3.7963661549775214,,False,noun
jail,6258,-3.7965049515532963,,False,noun
gene,6267,-3.7971289877965524,,False,noun
melbourne,6273,-3.7975445143617264,,False,noun
caribbean,6284,-3.7983052820219765,,False,noun
arrangement,6311,-3.800166990201364,,False,noun
parker,6312,-3.800235789327354,,False,noun
discovery,6317,-3.8005796215691303,,False,noun
garlic,6321,-3.800854491503561,,False,noun
valve,6325,-3.801129187579704,,False,noun
survival,6326,-3.801197834459149,,False,noun
detection,6330,-3.801472313521471,,False,noun
emotion,6333,-3.801678059035893,,False,noun
liberty,6334,-3.80174661921946,,False,noun
query,6338,-3.802020751771976,,False,noun
politician,6340,-3.8021577531869615,,False,noun
douglas,6345,-3.8025000677643934,,False,noun
thanksgiving,6350,-3.8028421127390746,,False,noun
dodge,6352,-3.8029788553352617,,False,noun
calorie,6353,-3.803047210491129,,False,noun
insert,6356,-3.803252211430457,,False,noun
broadway,6357,-3.803320523578754,,False,noun
marshall,6364,-3.803798407989674,,False,noun
absence,6366,-3.803934849863842,,False,noun
animation,6368,-3.8040712488856614,,False,noun
artwork,6369,-3.8041394323353503,,False,noun
inspection,6371,-3.804275767129094,,False,noun
pen,6380,-3.8048887446223913,,False,noun
knight,6382,-3.805024844429805,,False,noun
robin,6384,-3.805160901599434,,False,noun
examination,6390,-3.8055688175485556,,False,noun
dimension,6391,-3.805636766305935,,False,noun
outlook,6395,-3.805908455074197,,False,noun
pill,6398,-3.8061121101690913,,False,noun
dirt,6402,-3.8063835018241674,,False,noun
candy,6404,-3.806519134080705,,False,noun
campbell,6407,-3.8067225030761813,,False,noun
destruction,6412,-3.807061239917239,,False,noun
popularity,6418,-3.807467375684278,,False,noun
decrease,6419,-3.807535028068853,,False,noun
franchise,6422,-3.8077379220141006,,False,noun
restriction,6423,-3.8078055322706246,,False,noun
hiv,6424,-3.807873132003332,,False,noun
costa,6425,-3.807940721215499,,False,noun
revolution,6428,-3.8081434257614912,,False,noun
tablet,6431,-3.808346035740395,,False,noun
summit,6432,-3.8084135514003683,,False,noun
airline,6436,-3.808683509128969,,False,noun
tampa,6451,-3.809694358716924,,False,noun
concentration,6453,-3.809828961067886,,False,noun
horror,6454,-3.809896246602439,,False,noun
earnings,6462,-3.810434155922673,,False,noun
nutrition,6463,-3.8105013477665297,,False,noun
costume,6467,-3.8107700112343634,,False,noun
courtesy,6468,-3.8108371511404884,,False,noun
tail,6475,-3.811306840081336,,False,noun
monster,6478,-3.811507979945327,,False,noun
venture,6492,-3.812445402872756,,False,noun
console,6496,-3.8127128667653687,,False,noun
acquisition,6499,-3.8129133566428557,,False,noun
involvement,6500,-3.8129801660394804,,False,noun
anger,6502,-3.8131137540078988,,False,noun
kent,6508,-3.8135142715418833,,False,noun
albert,6509,-3.813580988568192,,False,noun
outlet,6518,-3.8141809810401868,,False,noun
facial,6519,-3.81424759573192,,False,noun
champion,6521,-3.814380794469938,,False,noun
identification,6525,-3.814647069451856,,False,noun
babe,6533,-3.8151791301394185,,False,noun
suicide,6540,-3.8156441491319653,,False,noun
immigration,6543,-3.8158432906632664,,False,noun
diversity,6544,-3.8159096508867747,,False,noun
democracy,6546,-3.816042340921997,,False,noun
bench,6549,-3.816241299991783,,False,noun
yoga,6551,-3.816373888752362,,False,noun
eve,6554,-3.8165726960261033,,False,noun
ski,6559,-3.8169038393756605,,False,noun
fancy,6560,-3.8169700377572995,,False,noun
http,6566,-3.8173670162875943,,False,noun
specification,6567,-3.8174331441113845,,False,noun
baker,6568,-3.8174992618677583,,False,noun
wing,6574,-3.8178957571617955,,False,noun
prevention,6576,-3.8180278418592564,,False,noun
passage,6579,-3.8182258936139557,,False,noun
philippine,6582,-3.8184238550920786,,False,noun
import,6584,-3.8185557792978027,,False,noun
spam,6590,-3.8189513116401725,,False,noun
bookmark,6591,-3.8190171986890595,,False,noun
killer,6593,-3.8191489428071344,,False,noun
makeup,6594,-3.819214799882384,,False,noun
quantity,6597,-3.8194123112093252,,False,noun
footage,6598,-3.8194781283621224,,False,noun
murray,6600,-3.819609732751585,,False,noun
columbus,6604,-3.819872821950546,,False,noun
neighbor,6605,-3.8199385693553953,,False,noun
yea,6614,-3.82052984852352,,False,noun
basket,6618,-3.8207923810882036,,False,noun
texture,6620,-3.8209235878813175,,False,noun
musician,6622,-3.8210547550468883,,False,noun
sec,6627,-3.821382499747299,,False,noun
explorer,6628,-3.8214480190175304,,False,noun
dictionary,6633,-3.8217754671834636,,False,noun
tourist,6635,-3.821906377352323,,False,noun
glory,6637,-3.822037248072585,,False,noun
interpretation,6647,-3.8226910107760546,,False,noun
creativity,6648,-3.8227563329513905,,False,noun
excitement,6651,-3.822952240547482,,False,noun
physician,6654,-3.823148059810694,,False,noun
sake,6658,-3.8234090148925444,,False,noun
gop,6663,-3.8237349883987313,,False,noun
genre,6664,-3.823800153749878,,False,noun
opera,6679,-3.824776462475546,,False,noun
territory,6680,-3.8248414717537007,,False,noun
celebrity,6682,-3.824971461123693,,False,noun
associate,6683,-3.8250364412213536,,False,noun
supporter,6684,-3.8251014115980033,,False,noun
jefferson,6689,-3.8254261177678233,,False,noun
outfit,6690,-3.825491029879431,,False,noun
scottish,6693,-3.825685708021758,,False,noun
idaho,6694,-3.8257505813480277,,False,noun
cooper,6701,-3.8262044234992527,,False,noun
actress,6703,-3.82633400562222,,False,noun
collins,6706,-3.8265283063406517,,False,noun
birmingham,6707,-3.8265930539340482,,False,noun
hockey,6708,-3.8266577918758693,,False,noun
marc,6713,-3.826981336911994,,False,noun
consultation,6720,-3.8274338954007794,,False,noun
palace,6723,-3.8276277047674334,,False,noun
